,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
36,0.88,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,0.675,294400,0.166,4hObp5bmIJ3PP3cKA9K9GY,7.14e-05,11,0.0461,-22.602,1,0.171,68.837,4,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,audio_features,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,0.747
37,0.713,https://api.spotify.com/v1/audio-analysis/6xdLJrVj4vIXwhuG8TMopk,0.599,163373,0.761,6xdLJrVj4vIXwhuG8TMopk,4.74e-06,0,0.349,-6.887,1,0.0421,77.015,4,https://api.spotify.com/v1/tracks/6xdLJrVj4vIXwhuG8TMopk,audio_features,spotify:track:6xdLJrVj4vIXwhuG8TMopk,0.712
38,0.508,https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW,0.581,203680,0.78,0bfvHnWWOeU1U5XeKyVLbW,1.07e-05,4,0.0799,-7.053,1,0.0567,123.711,4,https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW,audio_features,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,0.561
39,0.927,https://api.spotify.com/v1/audio-analysis/6zYqyOJuyXDOvWJwKkZ8tg,0.698,148400,0.286,6zYqyOJuyXDOvWJwKkZ8tg,0.0,0,0.0883,-7.632,1,0.0553,135.032,4,https://api.spotify.com/v1/tracks/6zYqyOJuyXDOvWJwKkZ8tg,audio_features,spotify:track:6zYqyOJuyXDOvWJwKkZ8tg,0.529
40,0.00719,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,0.654,200307,0.81,2MLHyLy5z5l5YRp7momlgw,0.00251,4,0.165,-6.26,0,0.0288,114.623,4,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,audio_features,spotify:track:2MLHyLy5z5l5YRp7momlgw,0.661
41,0.299,https://api.spotify.com/v1/audio-analysis/4NVgo2Ggjccffni3JlUxWQ,0.556,231933,0.513,4NVgo2Ggjccffni3JlUxWQ,0.0,9,0.128,-5.263,1,0.0251,131.871,4,https://api.spotify.com/v1/tracks/4NVgo2Ggjccffni3JlUxWQ,audio_features,spotify:track:4NVgo2Ggjccffni3JlUxWQ,0.443
0,0.222,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,0.765,198293,0.356,3pXF1nA74528Edde4of9CC,0.0,11,0.0963,-5.556,0,0.196,97.001,4,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,audio_features,spotify:track:3pXF1nA74528Edde4of9CC,0.19
1,0.153,https://api.spotify.com/v1/audio-analysis/6oGBUCZLXdhq7lpybzZ1i5,0.687,238080,0.673,6oGBUCZLXdhq7lpybzZ1i5,0.0,4,0.102,-4.293,1,0.0741,123.101,4,https://api.spotify.com/v1/tracks/6oGBUCZLXdhq7lpybzZ1i5,audio_features,spotify:track:6oGBUCZLXdhq7lpybzZ1i5,0.584
2,0.29,https://api.spotify.com/v1/audio-analysis/4z8c9qkpiYghn6DCQ6yA0u,0.435,237798,0.561,4z8c9qkpiYghn6DCQ6yA0u,1.55e-06,8,0.197,-9.308,1,0.143,80.209,4,https://api.spotify.com/v1/tracks/4z8c9qkpiYghn6DCQ6yA0u,audio_features,spotify:track:4z8c9qkpiYghn6DCQ6yA0u,0.231
3,0.0785,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ,0.376,199453,0.821,1wYZZtamWTQAoj8B812uKQ,0.0,0,0.0823,-3.974,1,0.104,120.462,4,https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,audio_features,spotify:track:1wYZZtamWTQAoj8B812uKQ,0.331
4,0.00457,https://api.spotify.com/v1/audio-analysis/1UFg9EPjaPAiHl9lurJK0I,0.587,204632,0.625,1UFg9EPjaPAiHl9lurJK0I,0.0,2,0.176,-7.092,1,0.0647,126.201,5,https://api.spotify.com/v1/tracks/1UFg9EPjaPAiHl9lurJK0I,audio_features,spotify:track:1UFg9EPjaPAiHl9lurJK0I,0.231
5,0.0424,https://api.spotify.com/v1/audio-analysis/6dlpABcXrQKRU9G00i6Zba,0.647,201253,0.646,6dlpABcXrQKRU9G00i6Zba,0.0,9,0.0888,-5.483,0,0.243,92.981,4,https://api.spotify.com/v1/tracks/6dlpABcXrQKRU9G00i6Zba,audio_features,spotify:track:6dlpABcXrQKRU9G00i6Zba,0.721
6,0.24,https://api.spotify.com/v1/audio-analysis/1lp1YyncJKAabaSuP3vvuf,0.661,312027,0.604,1lp1YyncJKAabaSuP3vvuf,0.0,5,0.116,-6.827,0,0.052,99.969,4,https://api.spotify.com/v1/tracks/1lp1YyncJKAabaSuP3vvuf,audio_features,spotify:track:1lp1YyncJKAabaSuP3vvuf,0.64
7,0.00223,https://api.spotify.com/v1/audio-analysis/1GPWHf45DwSziB91p9Phbm,0.776,202200,0.574,1GPWHf45DwSziB91p9Phbm,0.0,8,0.267,-6.03,1,0.197,100.162,4,https://api.spotify.com/v1/tracks/1GPWHf45DwSziB91p9Phbm,audio_features,spotify:track:1GPWHf45DwSziB91p9Phbm,0.591
8,0.389,https://api.spotify.com/v1/audio-analysis/6mzaCRuLTRiz1caGOum3zT,0.746,262521,0.538,6mzaCRuLTRiz1caGOum3zT,0.0,10,0.139,-6.479,1,0.32,101.018,4,https://api.spotify.com/v1/tracks/6mzaCRuLTRiz1caGOum3zT,audio_features,spotify:track:6mzaCRuLTRiz1caGOum3zT,0.516
9,0.124,https://api.spotify.com/v1/audio-analysis/3WjyiSbfR74pjWXQ3IaFKJ,0.802,245520,0.412,3WjyiSbfR74pjWXQ3IaFKJ,0.0,5,0.103,-5.963,0,0.0478,89.546,4,https://api.spotify.com/v1/tracks/3WjyiSbfR74pjWXQ3IaFKJ,audio_features,spotify:track:3WjyiSbfR74pjWXQ3IaFKJ,0.394
10,0.611,https://api.spotify.com/v1/audio-analysis/6y6jbcPG4Yn3Du4moXaenr,0.63,245172,0.5,6y6jbcPG4Yn3Du4moXaenr,4.04e-05,1,0.114,-8.755,0,0.0611,144.871,4,https://api.spotify.com/v1/tracks/6y6jbcPG4Yn3Du4moXaenr,audio_features,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.315
11,0.139,https://api.spotify.com/v1/audio-analysis/3oTSYUibGfRaBPa7YypKJD,0.721,318507,0.462,3oTSYUibGfRaBPa7YypKJD,0.0,0,0.22,-6.813,1,0.141,142.029,4,https://api.spotify.com/v1/tracks/3oTSYUibGfRaBPa7YypKJD,audio_features,spotify:track:3oTSYUibGfRaBPa7YypKJD,0.151
12,0.204,https://api.spotify.com/v1/audio-analysis/1hlwA8qvXx0Bl6iYuDbIuD,0.793,201336,0.505,1hlwA8qvXx0Bl6iYuDbIuD,0.0,6,0.0413,-7.061,0,0.138,97.998,4,https://api.spotify.com/v1/tracks/1hlwA8qvXx0Bl6iYuDbIuD,audio_features,spotify:track:1hlwA8qvXx0Bl6iYuDbIuD,0.704
13,0.2,https://api.spotify.com/v1/audio-analysis/5e30qbC77oD15bhnZ2l4tR,0.429,255875,0.943,5e30qbC77oD15bhnZ2l4tR,0.0,6,0.407,-5.033,0,0.622,76.016,1,https://api.spotify.com/v1/tracks/5e30qbC77oD15bhnZ2l4tR,audio_features,spotify:track:5e30qbC77oD15bhnZ2l4tR,0.459
14,0.344,https://api.spotify.com/v1/audio-analysis/5rgrBsAFYMun6yhtnLKRPz,0.538,249320,0.449,5rgrBsAFYMun6yhtnLKRPz,0.0,1,0.157,-8.078,1,0.0463,132.639,4,https://api.spotify.com/v1/tracks/5rgrBsAFYMun6yhtnLKRPz,audio_features,spotify:track:5rgrBsAFYMun6yhtnLKRPz,0.27
15,0.269,https://api.spotify.com/v1/audio-analysis/6Lr9sGM6kARYVDL2dj0lqV,0.643,239173,0.894,6Lr9sGM6kARYVDL2dj0lqV,4.73e-06,6,0.257,-4.765,0,0.374,86.985,4,https://api.spotify.com/v1/tracks/6Lr9sGM6kARYVDL2dj0lqV,audio_features,spotify:track:6Lr9sGM6kARYVDL2dj0lqV,0.459
16,0.0447,https://api.spotify.com/v1/audio-analysis/6copW2pUyEQ6rVL20YlWX9,0.731,219793,0.708,6copW2pUyEQ6rVL20YlWX9,0.0,5,0.358,-6.455,1,0.0438,115.016,4,https://api.spotify.com/v1/tracks/6copW2pUyEQ6rVL20YlWX9,audio_features,spotify:track:6copW2pUyEQ6rVL20YlWX9,0.242
17,0.123,https://api.spotify.com/v1/audio-analysis/6za48riBTylMJHsf4AJPxK,0.696,242267,0.65,6za48riBTylMJHsf4AJPxK,0.0,11,0.21,-6.578,0,0.252,137.967,4,https://api.spotify.com/v1/tracks/6za48riBTylMJHsf4AJPxK,audio_features,spotify:track:6za48riBTylMJHsf4AJPxK,0.531
18,0.578,https://api.spotify.com/v1/audio-analysis/3mSkzP4ud5KG26OIVIAL3s,0.559,245987,0.531,3mSkzP4ud5KG26OIVIAL3s,3.89e-06,4,0.332,-7.089,1,0.0946,119.55,4,https://api.spotify.com/v1/tracks/3mSkzP4ud5KG26OIVIAL3s,audio_features,spotify:track:3mSkzP4ud5KG26OIVIAL3s,0.39
19,0.408,https://api.spotify.com/v1/audio-analysis/6Ayke1Lu1csznJ97WzJGJO,0.49,240027,0.91,6Ayke1Lu1csznJ97WzJGJO,0.0,2,0.27,-3.094,1,0.234,136.179,4,https://api.spotify.com/v1/tracks/6Ayke1Lu1csznJ97WzJGJO,audio_features,spotify:track:6Ayke1Lu1csznJ97WzJGJO,0.403
20,0.051,https://api.spotify.com/v1/audio-analysis/0qgZvYWLIqDn0tXimF8gPa,0.766,165600,0.64,0qgZvYWLIqDn0tXimF8gPa,0.0,0,0.237,-8.899,1,0.0345,100.044,4,https://api.spotify.com/v1/tracks/0qgZvYWLIqDn0tXimF8gPa,audio_features,spotify:track:0qgZvYWLIqDn0tXimF8gPa,0.67
21,0.00317,https://api.spotify.com/v1/audio-analysis/0PuPZiJjbBhzJovACJuYJi,0.594,202893,0.69,0PuPZiJjbBhzJovACJuYJi,0.0,8,0.0688,-6.231,0,0.0567,95.418,4,https://api.spotify.com/v1/tracks/0PuPZiJjbBhzJovACJuYJi,audio_features,spotify:track:0PuPZiJjbBhzJovACJuYJi,0.257
22,0.0886,https://api.spotify.com/v1/audio-analysis/52ZAsLhFwhCZsExUpSdG5H,0.646,175584,0.633,52ZAsLhFwhCZsExUpSdG5H,0.0,1,0.116,-6.726,1,0.0711,94.876,4,https://api.spotify.com/v1/tracks/52ZAsLhFwhCZsExUpSdG5H,audio_features,spotify:track:52ZAsLhFwhCZsExUpSdG5H,0.505
23,0.713,https://api.spotify.com/v1/audio-analysis/0JP0Rpqnmllnk2QQ5L8h8O,0.182,363173,0.57,0JP0Rpqnmllnk2QQ5L8h8O,0.0,6,0.382,-5.51,0,0.045,77.977,4,https://api.spotify.com/v1/tracks/0JP0Rpqnmllnk2QQ5L8h8O,audio_features,spotify:track:0JP0Rpqnmllnk2QQ5L8h8O,0.372
24,0.0454,https://api.spotify.com/v1/audio-analysis/2vkU0RaJKjlUx397TM4TzU,0.729,152427,0.41,2vkU0RaJKjlUx397TM4TzU,0.0,7,0.0907,-8.808,0,0.229,154.192,4,https://api.spotify.com/v1/tracks/2vkU0RaJKjlUx397TM4TzU,audio_features,spotify:track:2vkU0RaJKjlUx397TM4TzU,0.46
25,0.0212,https://api.spotify.com/v1/audio-analysis/5u7o3wXWJI7AN1b9KIf3m8,0.686,224907,0.342,5u7o3wXWJI7AN1b9KIf3m8,0.0,5,0.111,-8.555,0,0.0447,104.995,4,https://api.spotify.com/v1/tracks/5u7o3wXWJI7AN1b9KIf3m8,audio_features,spotify:track:5u7o3wXWJI7AN1b9KIf3m8,0.429
26,0.0307,https://api.spotify.com/v1/audio-analysis/4XrKWBHDm587nYp6Io33oo,0.654,269860,0.492,4XrKWBHDm587nYp6Io33oo,0.000694,8,0.144,-7.777,1,0.0337,94.992,4,https://api.spotify.com/v1/tracks/4XrKWBHDm587nYp6Io33oo,audio_features,spotify:track:4XrKWBHDm587nYp6Io33oo,0.185
27,0.323,https://api.spotify.com/v1/audio-analysis/3NMNNcNGnNz7bBSCinr5hv,0.403,258600,0.919,3NMNNcNGnNz7bBSCinr5hv,0.0,0,0.382,-1.925,1,0.28,117.435,5,https://api.spotify.com/v1/tracks/3NMNNcNGnNz7bBSCinr5hv,audio_features,spotify:track:3NMNNcNGnNz7bBSCinr5hv,0.608
28,0.00677,https://api.spotify.com/v1/audio-analysis/23wuZgeX1oyJ43QYOTo9s7,0.443,215556,0.627,23wuZgeX1oyJ43QYOTo9s7,0.0,1,0.0656,-4.481,0,0.151,128.485,4,https://api.spotify.com/v1/tracks/23wuZgeX1oyJ43QYOTo9s7,audio_features,spotify:track:23wuZgeX1oyJ43QYOTo9s7,0.351
29,0.0995,https://api.spotify.com/v1/audio-analysis/1z15fhSgN6U2k4gqA1Zu4j,0.686,212907,0.766,1z15fhSgN6U2k4gqA1Zu4j,0.0,4,0.0731,-4.829,0,0.0417,101.984,4,https://api.spotify.com/v1/tracks/1z15fhSgN6U2k4gqA1Zu4j,audio_features,spotify:track:1z15fhSgN6U2k4gqA1Zu4j,0.352
30,0.00975,https://api.spotify.com/v1/audio-analysis/5CYRfPViGWqsLoypm1bX4u,0.58,174093,0.657,5CYRfPViGWqsLoypm1bX4u,0.0,6,0.556,-6.633,0,0.0571,156.996,4,https://api.spotify.com/v1/tracks/5CYRfPViGWqsLoypm1bX4u,audio_features,spotify:track:5CYRfPViGWqsLoypm1bX4u,0.337
31,0.0225,https://api.spotify.com/v1/audio-analysis/3gbCpMB5cfxfkqgQbjFQFw,0.831,249843,0.691,3gbCpMB5cfxfkqgQbjFQFw,7.19e-05,1,0.171,-3.596,1,0.0372,134.006,4,https://api.spotify.com/v1/tracks/3gbCpMB5cfxfkqgQbjFQFw,audio_features,spotify:track:3gbCpMB5cfxfkqgQbjFQFw,0.501
32,0.117,https://api.spotify.com/v1/audio-analysis/1theg4U4CQUh3PHK7uu8Tk,0.532,287053,0.484,1theg4U4CQUh3PHK7uu8Tk,8.88e-06,10,0.137,-11.645,0,0.0995,119.986,4,https://api.spotify.com/v1/tracks/1theg4U4CQUh3PHK7uu8Tk,audio_features,spotify:track:1theg4U4CQUh3PHK7uu8Tk,0.245
33,0.272,https://api.spotify.com/v1/audio-analysis/1dUszfK4TRd54EegEkOT34,0.808,213653,0.355,1dUszfK4TRd54EegEkOT34,1.02e-05,11,0.0832,-7.506,0,0.0857,95.087,4,https://api.spotify.com/v1/tracks/1dUszfK4TRd54EegEkOT34,audio_features,spotify:track:1dUszfK4TRd54EegEkOT34,0.328
34,0.315,https://api.spotify.com/v1/audio-analysis/2HyjslXPfwBapec3F6FppD,0.354,307360,0.5,2HyjslXPfwBapec3F6FppD,0.0,3,0.602,-7.159,0,0.137,75.04,4,https://api.spotify.com/v1/tracks/2HyjslXPfwBapec3F6FppD,audio_features,spotify:track:2HyjslXPfwBapec3F6FppD,0.321
35,0.07,https://api.spotify.com/v1/audio-analysis/25Qgu2IKIDXS1fRQyT0IS0,0.605,172000,0.521,25Qgu2IKIDXS1fRQyT0IS0,6.07e-05,4,0.311,-9.106,1,0.0533,75.022,4,https://api.spotify.com/v1/tracks/25Qgu2IKIDXS1fRQyT0IS0,audio_features,spotify:track:25Qgu2IKIDXS1fRQyT0IS0,0.571
36,0.0314,https://api.spotify.com/v1/audio-analysis/6AIte2Iej1QKlaofpjCzW1,0.771,419500,0.466,6AIte2Iej1QKlaofpjCzW1,0.000761,0,0.31,-8.651,1,0.0308,110.011,4,https://api.spotify.com/v1/tracks/6AIte2Iej1QKlaofpjCzW1,audio_features,spotify:track:6AIte2Iej1QKlaofpjCzW1,0.245
37,0.00199,https://api.spotify.com/v1/audio-analysis/5sv4LTz8qayQYnXlzaxg2x,0.523,273253,0.757,5sv4LTz8qayQYnXlzaxg2x,0.0,6,0.3,-6.772,0,0.138,134.828,4,https://api.spotify.com/v1/tracks/5sv4LTz8qayQYnXlzaxg2x,audio_features,spotify:track:5sv4LTz8qayQYnXlzaxg2x,0.375
38,0.00593,https://api.spotify.com/v1/audio-analysis/4pbZsey03qTE6Qc66ySeCN,0.805,194773,0.696,4pbZsey03qTE6Qc66ySeCN,0.000244,1,0.0373,-4.379,1,0.0489,115.013,4,https://api.spotify.com/v1/tracks/4pbZsey03qTE6Qc66ySeCN,audio_features,spotify:track:4pbZsey03qTE6Qc66ySeCN,0.894
39,0.154,https://api.spotify.com/v1/audio-analysis/01gNiOqg8u7vT90uVgOVmz,0.438,299160,0.399,01gNiOqg8u7vT90uVgOVmz,8.45e-06,4,0.0646,-8.752,0,0.0623,160.159,5,https://api.spotify.com/v1/tracks/01gNiOqg8u7vT90uVgOVmz,audio_features,spotify:track:01gNiOqg8u7vT90uVgOVmz,0.405
40,0.72,https://api.spotify.com/v1/audio-analysis/2BqQQXuBOuhaWeUP7okEx0,0.775,211573,0.417,2BqQQXuBOuhaWeUP7okEx0,0.0,7,0.125,-8.895,0,0.0974,109.956,4,https://api.spotify.com/v1/tracks/2BqQQXuBOuhaWeUP7okEx0,audio_features,spotify:track:2BqQQXuBOuhaWeUP7okEx0,0.608
41,0.00281,https://api.spotify.com/v1/audio-analysis/0Zr8z1TgQl27P3qYqQltG2,0.749,248253,0.656,0Zr8z1TgQl27P3qYqQltG2,8.44e-06,1,0.484,-6.727,1,0.0547,130.063,4,https://api.spotify.com/v1/tracks/0Zr8z1TgQl27P3qYqQltG2,audio_features,spotify:track:0Zr8z1TgQl27P3qYqQltG2,0.515
42,0.233,https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w,0.675,256533,0.562,6eT7xZZlB2mwyzJ2sUKG6w,0.0,7,0.0816,-7.678,1,0.0352,130.098,4,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,0.309
43,0.552,https://api.spotify.com/v1/audio-analysis/20s34XSPIiYMGSFDRSs24t,0.735,232707,0.567,20s34XSPIiYMGSFDRSs24t,0.0,0,0.0659,-5.962,1,0.0635,149.968,4,https://api.spotify.com/v1/tracks/20s34XSPIiYMGSFDRSs24t,audio_features,spotify:track:20s34XSPIiYMGSFDRSs24t,0.574
44,0.0164,https://api.spotify.com/v1/audio-analysis/0kyLcWWUVBShK8wTCUQk9D,0.759,225060,0.564,0kyLcWWUVBShK8wTCUQk9D,0.0,11,0.241,-6.873,0,0.263,94.996,4,https://api.spotify.com/v1/tracks/0kyLcWWUVBShK8wTCUQk9D,audio_features,spotify:track:0kyLcWWUVBShK8wTCUQk9D,0.475
45,0.000636,https://api.spotify.com/v1/audio-analysis/68b2hCiWUHIJS6wuAiBbL2,0.681,239388,0.687,68b2hCiWUHIJS6wuAiBbL2,0.0,1,0.256,-5.451,0,0.0278,98.039,4,https://api.spotify.com/v1/tracks/68b2hCiWUHIJS6wuAiBbL2,audio_features,spotify:track:68b2hCiWUHIJS6wuAiBbL2,0.731
46,0.283,https://api.spotify.com/v1/audio-analysis/5e9aFSdnkQUrm5y8Dhw0qN,0.792,224213,0.563,5e9aFSdnkQUrm5y8Dhw0qN,0.0,1,0.128,-4.838,1,0.0793,133.996,4,https://api.spotify.com/v1/tracks/5e9aFSdnkQUrm5y8Dhw0qN,audio_features,spotify:track:5e9aFSdnkQUrm5y8Dhw0qN,0.288
47,0.0946,https://api.spotify.com/v1/audio-analysis/4immekPm8Har57BB9DcDSj,0.785,215573,0.413,4immekPm8Har57BB9DcDSj,0.0,4,0.126,-11.84,1,0.151,87.529,4,https://api.spotify.com/v1/tracks/4immekPm8Har57BB9DcDSj,audio_features,spotify:track:4immekPm8Har57BB9DcDSj,0.455
48,0.0127,https://api.spotify.com/v1/audio-analysis/1j6vAe8yUDljc48u3CgaEY,0.804,169213,0.693,1j6vAe8yUDljc48u3CgaEY,0.000372,11,0.114,-7.163,1,0.0554,98.047,4,https://api.spotify.com/v1/tracks/1j6vAe8yUDljc48u3CgaEY,audio_features,spotify:track:1j6vAe8yUDljc48u3CgaEY,0.792
49,0.674,https://api.spotify.com/v1/audio-analysis/08zJpaUQVi9FrKv2e32Bah,0.65,240320,0.557,08zJpaUQVi9FrKv2e32Bah,0.0,1,0.11,-7.762,1,0.312,129.285,4,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,audio_features,spotify:track:08zJpaUQVi9FrKv2e32Bah,0.4
50,0.347,https://api.spotify.com/v1/audio-analysis/5rqfg8Hz5D1aCcn2XUxzNA,0.684,256133,0.275,5rqfg8Hz5D1aCcn2XUxzNA,3.96e-05,0,0.0706,-14.955,0,0.0513,112.026,4,https://api.spotify.com/v1/tracks/5rqfg8Hz5D1aCcn2XUxzNA,audio_features,spotify:track:5rqfg8Hz5D1aCcn2XUxzNA,0.512
51,0.0537,https://api.spotify.com/v1/audio-analysis/7zLUZyE6sNuU5pMRieg3at,0.75,241069,0.327,7zLUZyE6sNuU5pMRieg3at,0.0,1,0.0845,-10.723,0,0.0817,94.527,4,https://api.spotify.com/v1/tracks/7zLUZyE6sNuU5pMRieg3at,audio_features,spotify:track:7zLUZyE6sNuU5pMRieg3at,0.216
52,0.0542,https://api.spotify.com/v1/audio-analysis/72iW5MfLYIjH9v7bOlClnh,0.749,219573,0.722,72iW5MfLYIjH9v7bOlClnh,0.0,8,0.101,-7.76,0,0.113,140.066,4,https://api.spotify.com/v1/tracks/72iW5MfLYIjH9v7bOlClnh,audio_features,spotify:track:72iW5MfLYIjH9v7bOlClnh,0.677
53,0.00737,https://api.spotify.com/v1/audio-analysis/26jWgq0AwAxYCG3DvAVDYE,0.725,207834,0.532,26jWgq0AwAxYCG3DvAVDYE,0.0,4,0.533,-7.927,0,0.215,90.042,4,https://api.spotify.com/v1/tracks/26jWgq0AwAxYCG3DvAVDYE,audio_features,spotify:track:26jWgq0AwAxYCG3DvAVDYE,0.351
54,0.114,https://api.spotify.com/v1/audio-analysis/6AJflzeA1aph1JXIUx0RxA,0.406,255199,0.601,6AJflzeA1aph1JXIUx0RxA,0.0,0,0.222,-4.716,0,0.15,185.292,3,https://api.spotify.com/v1/tracks/6AJflzeA1aph1JXIUx0RxA,audio_features,spotify:track:6AJflzeA1aph1JXIUx0RxA,0.323
55,0.246,https://api.spotify.com/v1/audio-analysis/28YLWwEB6xnJQYN7e062rH,0.584,334333,0.455,28YLWwEB6xnJQYN7e062rH,0.0,1,0.181,-11.066,0,0.0488,74.634,4,https://api.spotify.com/v1/tracks/28YLWwEB6xnJQYN7e062rH,audio_features,spotify:track:28YLWwEB6xnJQYN7e062rH,0.308
56,0.077,https://api.spotify.com/v1/audio-analysis/4eX11XA4JA2Lx9EleyriMD,0.766,221307,0.593,4eX11XA4JA2Lx9EleyriMD,0.0,3,0.149,-6.306,0,0.305,131.811,4,https://api.spotify.com/v1/tracks/4eX11XA4JA2Lx9EleyriMD,audio_features,spotify:track:4eX11XA4JA2Lx9EleyriMD,0.426
57,0.0477,https://api.spotify.com/v1/audio-analysis/16bHRxM89ue0TiCKARYbRp,0.664,200760,0.608,16bHRxM89ue0TiCKARYbRp,0.0,1,0.225,-6.093,1,0.214,97.933,4,https://api.spotify.com/v1/tracks/16bHRxM89ue0TiCKARYbRp,audio_features,spotify:track:16bHRxM89ue0TiCKARYbRp,0.262
58,0.0968,https://api.spotify.com/v1/audio-analysis/2Z7PaCLNnt8gKn2KRAOqUe,0.835,204800,0.608,2Z7PaCLNnt8gKn2KRAOqUe,0.0,11,0.0709,-7.425,0,0.212,128.035,4,https://api.spotify.com/v1/tracks/2Z7PaCLNnt8gKn2KRAOqUe,audio_features,spotify:track:2Z7PaCLNnt8gKn2KRAOqUe,0.768
59,0.159,https://api.spotify.com/v1/audio-analysis/6KI1ZpZWYAJLvmVhCJz65G,0.332,201493,0.635,6KI1ZpZWYAJLvmVhCJz65G,2.79e-06,7,0.0599,-5.653,1,0.0898,186.249,3,https://api.spotify.com/v1/tracks/6KI1ZpZWYAJLvmVhCJz65G,audio_features,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,0.261
60,0.472,https://api.spotify.com/v1/audio-analysis/1J8v4n7CBHi3ln2IE5ssnq,0.468,211167,0.519,1J8v4n7CBHi3ln2IE5ssnq,1.56e-06,5,0.34,-11.955,0,0.171,98.1,4,https://api.spotify.com/v1/tracks/1J8v4n7CBHi3ln2IE5ssnq,audio_features,spotify:track:1J8v4n7CBHi3ln2IE5ssnq,0.49
61,0.0573,https://api.spotify.com/v1/audio-analysis/3Ofmic5jwOI7ZSECJSnmzs,0.755,275841,0.726,3Ofmic5jwOI7ZSECJSnmzs,0.0,0,0.102,-5.158,1,0.0342,106.812,4,https://api.spotify.com/v1/tracks/3Ofmic5jwOI7ZSECJSnmzs,audio_features,spotify:track:3Ofmic5jwOI7ZSECJSnmzs,0.649
62,0.0187,https://api.spotify.com/v1/audio-analysis/6rYqZNY6Dkrs8UZMxT50Xw,0.882,206280,0.53,6rYqZNY6Dkrs8UZMxT50Xw,0.0,5,0.097,-5.771,0,0.0379,99.015,4,https://api.spotify.com/v1/tracks/6rYqZNY6Dkrs8UZMxT50Xw,audio_features,spotify:track:6rYqZNY6Dkrs8UZMxT50Xw,0.256
63,0.0485,https://api.spotify.com/v1/audio-analysis/20IZ0jYjnFO0NxyiaRsJwb,0.812,173045,0.479,20IZ0jYjnFO0NxyiaRsJwb,0.0,8,0.102,-6.47,1,0.0429,95.505,4,https://api.spotify.com/v1/tracks/20IZ0jYjnFO0NxyiaRsJwb,audio_features,spotify:track:20IZ0jYjnFO0NxyiaRsJwb,0.0873
64,0.0959,https://api.spotify.com/v1/audio-analysis/2ssYQKMqVUkoQgi02PmDPB,0.582,196900,0.564,2ssYQKMqVUkoQgi02PmDPB,0.0,0,0.26,-4.066,0,0.0837,204.002,4,https://api.spotify.com/v1/tracks/2ssYQKMqVUkoQgi02PmDPB,audio_features,spotify:track:2ssYQKMqVUkoQgi02PmDPB,0.718
65,0.851,https://api.spotify.com/v1/audio-analysis/0Ma4illoFg3z4bYdSRxkJP,0.671,176757,0.43,0Ma4illoFg3z4bYdSRxkJP,0.0,10,0.118,-9.848,0,0.121,74.031,4,https://api.spotify.com/v1/tracks/0Ma4illoFg3z4bYdSRxkJP,audio_features,spotify:track:0Ma4illoFg3z4bYdSRxkJP,0.389
66,0.345,https://api.spotify.com/v1/audio-analysis/4WmS1ZuledEAlrpJv1E22s,0.654,215880,0.565,4WmS1ZuledEAlrpJv1E22s,0.0,4,0.157,-8.741,0,0.196,140.079,4,https://api.spotify.com/v1/tracks/4WmS1ZuledEAlrpJv1E22s,audio_features,spotify:track:4WmS1ZuledEAlrpJv1E22s,0.207
67,0.0405,https://api.spotify.com/v1/audio-analysis/3eqT34f3rxmm4dR7madDIM,0.813,221972,0.58,3eqT34f3rxmm4dR7madDIM,8.45e-06,11,0.349,-6.724,1,0.0746,100.045,4,https://api.spotify.com/v1/tracks/3eqT34f3rxmm4dR7madDIM,audio_features,spotify:track:3eqT34f3rxmm4dR7madDIM,0.443
68,0.000433,https://api.spotify.com/v1/audio-analysis/2bEvCSQQha48I5ZQUCvLzP,0.882,189640,0.613,2bEvCSQQha48I5ZQUCvLzP,0.000361,1,0.0744,-6.691,1,0.0476,104.957,4,https://api.spotify.com/v1/tracks/2bEvCSQQha48I5ZQUCvLzP,audio_features,spotify:track:2bEvCSQQha48I5ZQUCvLzP,0.46
